Status,Latitude,Longitude,BoltCount,ModuleCount,MMSCount,Torque,Timestamp
RUN,28.337206,73.332642,23,0,21,MMS,20-03-2026 06:48:15
RUN,28.337206,73.332642,24,0,22,MMS,20-03-2026 06:48:17
RUN,28.337206,73.332642,25,0,23,MMS,20-03-2026 06:48:19
RUN,28.337206,73.332642,26,0,24,MMS,20-03-2026 06:48:25
RUN,28.337206,73.332642,27,0,25,MMS,20-03-2026 06:48:28
RUN,28.337206,73.332642,28,0,26,MMS,20-03-2026 06:48:31
RUN,28.337206,73.332642,29,0,27,MMS,20-03-2026 06:48:33
RUN,28.337206,73.332642,30,0,28,MMS,20-03-2026 06:48:38
RUN,28.337206,73.332642,31,0,29,MMS,20-03-2026 06:48:40
RUN,28.337206,73.332642,32,0,30,MMS,20-03-2026 06:48:43
RUN,28.337206,73.332642,33,0,31,MMS,20-03-2026 06:48:45
RUN,28.337206,73.332642,34,0,32,MMS,20-03-2026 06:48:52
RUN,28.337206,73.332642,35,0,33,MMS,20-03-2026 06:48:55
RUN,28.337206,73.332642,36,0,34,MMS,20-03-2026 06:48:58
RUN,28.337206,73.332642,37,0,35,MMS,20-03-2026 06:49:00
RUN,28.337206,73.332642,38,0,36,MMS,20-03-2026 06:49:04
RUN,28.337206,73.332642,39,0,37,MMS,20-03-2026 06:49:06
RUN,28.337206,73.332642,40,0,38,MMS,20-03-2026 06:49:08
RUN,28.337206,73.332642,41,0,39,MMS,20-03-2026 06:49:10
RUN,28.337206,73.332642,42,0,40,MMS,20-03-2026 06:49:17
RUN,28.337206,73.332642,43,0,41,MMS,20-03-2026 06:49:20
RUN,28.337206,73.332642,44,0,42,MMS,20-03-2026 06:49:26
RUN,28.337206,73.332642,45,0,43,MMS,20-03-2026 06:49:28
RUN,28.337206,73.332642,46,0,44,MMS,20-03-2026 06:49:32
RUN,28.337206,73.332642,47,0,45,MMS,20-03-2026 06:49:39
RUN,28.337206,73.332642,48,0,46,MMS,20-03-2026 06:49:47
RUN,28.337206,73.332642,49,0,46,NonM8,20-03-2026 06:49:53
RUN,28.337206,73.332642,50,0,47,MMS,20-03-2026 06:49:56
RUN,28.337206,73.332642,51,0,48,MMS,20-03-2026 06:49:59
RUN,28.337206,73.332642,52,0,49,MMS,20-03-2026 06:50:06
RUN,28.337206,73.332642,53,0,50,MMS,20-03-2026 06:50:08
RUN,28.337206,73.332642,54,0,51,MMS,20-03-2026 06:50:11
RUN,28.337206,73.332642,55,0,52,MMS,20-03-2026 06:50:13
RUN,28.337206,73.332642,56,0,53,MMS,20-03-2026 06:50:19
RUN,28.337206,73.332642,57,0,54,MMS,20-03-2026 06:50:22
RUN,28.337206,73.332642,58,0,55,MMS,20-03-2026 06:50:25
RUN,28.337206,73.332642,59,0,56,MMS,20-03-2026 06:50:28
RUN,28.337206,73.332642,60,0,57,MMS,20-03-2026 06:50:36
RUN,28.337206,73.332642,61,0,58,MMS,20-03-2026 06:50:38
RUN,28.337206,73.332642,62,0,59,MMS,20-03-2026 06:50:41
RUN,28.337206,73.332642,63,0,60,MMS,20-03-2026 06:50:44
RUN,28.337206,73.332642,64,0,61,MMS,20-03-2026 06:50:50
RUN,28.337206,73.332642,65,0,62,MMS,20-03-2026 06:50:53
RUN,28.337206,73.332642,66,0,63,MMS,20-03-2026 06:50:55
RUN,28.337206,73.332642,67,0,64,MMS,20-03-2026 06:50:57
RUN,28.337206,73.332642,68,0,65,MMS,20-03-2026 06:51:04
RUN,28.337206,73.332642,69,0,66,MMS,20-03-2026 06:51:07
RUN,28.337206,73.332642,70,0,67,MMS,20-03-2026 06:51:09
RUN,28.337206,73.332642,71,0,68,MMS,20-03-2026 06:52:17
RUN,28.337206,73.332642,72,0,69,MMS,20-03-2026 06:52:23
RUN,28.337206,73.332642,73,0,70,MMS,20-03-2026 06:52:26
RUN,28.337206,73.332642,74,0,71,MMS,20-03-2026 06:52:28
RUN,28.337206,73.332642,75,0,72,MMS,20-03-2026 06:52:30
START,28.336899,73.332458,0,0,0,Start,20-03-2026 06:57:13
RUN,28.336899,73.332458,1,0,1,MMS,20-03-2026 06:57:23
RUN,28.336899,73.332458,2,0,2,MMS,20-03-2026 06:57:28
RUN,28.336899,73.332458,3,0,3,MMS,20-03-2026 06:57:32
RUN,28.336899,73.332458,4,0,4,MMS,20-03-2026 06:57:49
RUN,28.336899,73.332458,5,0,5,MMS,20-03-2026 06:57:56
RUN,28.336899,73.332458,6,0,6,MMS,20-03-2026 06:57:57
RUN,28.336899,73.332458,7,0,7,MMS,20-03-2026 06:58:00
RUN,28.336899,73.332458,8,0,8,MMS,20-03-2026 06:58:02
RUN,28.336899,73.332458,9,0,9,MMS,20-03-2026 06:58:09
RUN,28.336899,73.332458,10,0,10,MMS,20-03-2026 06:58:10
RUN,28.336899,73.332458,11,0,11,MMS,20-03-2026 06:58:13
RUN,28.336899,73.332458,12,0,12,MMS,20-03-2026 06:58:15
RUN,28.336899,73.332458,13,0,13,MMS,20-03-2026 06:58:18
RUN,28.336899,73.332458,14,0,14,MMS,20-03-2026 06:58:20
RUN,28.336899,73.332458,15,0,15,MMS,20-03-2026 06:58:21
RUN,28.336899,73.332458,16,0,16,MMS,20-03-2026 06:58:23
RUN,28.336899,73.332458,17,0,17,MMS,20-03-2026 06:58:25
RUN,28.336899,73.332458,18,0,18,MMS,20-03-2026 06:58:38
RUN,28.336899,73.332458,19,0,19,MMS,20-03-2026 06:58:42
RUN,28.336899,73.332458,20,0,20,MMS,20-03-2026 06:58:43
RUN,28.336899,73.332458,21,0,21,MMS,20-03-2026 06:58:47
RUN,28.336899,73.332458,22,0,22,MMS,20-03-2026 06:58:49
RUN,28.336899,73.332458,23,0,23,MMS,20-03-2026 06:58:50
RUN,28.336899,73.332458,24,0,24,MMS,20-03-2026 06:58:51
RUN,28.336899,73.332458,25,0,25,MMS,20-03-2026 06:58:56
RUN,28.336899,73.332458,26,0,26,MMS,20-03-2026 06:58:59
RUN,28.336899,73.332458,27,0,27,MMS,20-03-2026 06:59:01
RUN,28.336899,73.332458,28,0,28,MMS,20-03-2026 06:59:07
RUN,28.336899,73.332458,29,0,29,MMS,20-03-2026 06:59:09
RUN,28.336899,73.332458,30,0,30,MMS,20-03-2026 06:59:10
RUN,28.336899,73.332458,31,0,31,MMS,20-03-2026 06:59:15
RUN,28.336899,73.332458,32,0,32,MMS,20-03-2026 06:59:20
RUN,28.336899,73.332458,33,0,33,MMS,20-03-2026 06:59:24
RUN,28.336899,73.332458,34,0,34,MMS,20-03-2026 06:59:25
RUN,28.336899,73.332458,35,0,35,MMS,20-03-2026 06:59:26
RUN,28.336899,73.332458,36,0,36,MMS,20-03-2026 06:59:33
RUN,28.336899,73.332458,37,0,37,MMS,20-03-2026 06:59:41
RUN,28.336899,73.332458,38,0,38,MMS,20-03-2026 06:59:44
RUN,28.336899,73.332458,39,0,39,MMS,20-03-2026 06:59:47
RUN,28.336899,73.332458,40,0,40,MMS,20-03-2026 06:59:50
RUN,28.336899,73.332458,41,0,41,MMS,20-03-2026 06:59:57
RUN,28.336899,73.332458,42,0,42,MMS,20-03-2026 06:59:59
RUN,28.336899,73.332458,43,0,43,MMS,20-03-2026 07:00:10
RUN,28.336899,73.332458,44,0,44,MMS,20-03-2026 07:00:13
RUN,28.336899,73.332458,45,0,45,MMS,20-03-2026 07:00:36
RUN,28.336899,73.332458,46,0,46,MMS,20-03-2026 07:00:38
RUN,28.336899,73.332458,47,0,47,MMS,20-03-2026 07:00:46
RUN,28.336899,73.332458,48,0,48,MMS,20-03-2026 07:00:50
RUN,28.336899,73.332458,49,0,49,MMS,20-03-2026 07:01:02
RUN,28.336899,73.332458,50,0,50,MMS,20-03-2026 07:01:05
RUN,28.336899,73.332458,51,0,51,MMS,20-03-2026 07:01:08
RUN,28.336899,73.332458,52,0,52,MMS,20-03-2026 07:01:10
RUN,28.336899,73.332458,53,0,53,MMS,20-03-2026 07:01:17
RUN,28.336899,73.332458,54,0,54,MMS,20-03-2026 07:01:19
RUN,28.336899,73.332458,55,0,55,MMS,20-03-2026 07:01:22
RUN,28.336899,73.332458,56,0,56,MMS,20-03-2026 07:01:24
RUN,28.336899,73.332458,57,0,57,MMS,20-03-2026 07:01:38
RUN,28.336899,73.332458,58,0,58,MMS,20-03-2026 07:01:39
RUN,28.336899,73.332458,59,0,59,MMS,20-03-2026 07:01:52
RUN,28.336899,73.332458,60,0,60,MMS,20-03-2026 07:02:03
RUN,28.336899,73.332458,61,0,61,MMS,20-03-2026 07:02:05
RUN,28.336899,73.332458,62,0,62,MMS,20-03-2026 07:02:10
RUN,28.336899,73.332458,63,0,63,MMS,20-03-2026 07:02:11
RUN,28.336899,73.332458,64,0,64,MMS,20-03-2026 07:02:14
RUN,28.336899,73.332458,65,0,64,NonM8,20-03-2026 07:02:18
RUN,28.336899,73.332458,66,0,65,MMS,20-03-2026 07:02:22
RUN,28.336899,73.332458,67,0,66,MMS,20-03-2026 07:02:27
RUN,28.336899,73.332458,68,0,67,MMS,20-03-2026 07:02:30
RUN,28.336899,73.332458,69,0,68,MMS,20-03-2026 07:02:31
RUN,28.336899,73.332458,70,0,69,MMS,20-03-2026 07:02:32
RUN,28.336899,73.332458,71,0,70,MMS,20-03-2026 07:02:35
RUN,28.336899,73.332458,72,0,71,MMS,20-03-2026 07:02:37
RUN,28.336899,73.332458,73,0,72,MMS,20-03-2026 07:02:49
RUN,28.336899,73.332458,74,0,73,MMS,20-03-2026 07:02:53
RUN,28.336899,73.332458,75,0,74,MMS,20-03-2026 07:03:01
RUN,28.336899,73.332458,76,0,75,MMS,20-03-2026 07:03:03
RUN,28.336899,73.332458,77,0,76,MMS,20-03-2026 07:03:06
RUN,28.336899,73.332458,78,0,77,MMS,20-03-2026 07:03:08
RUN,28.336899,73.332458,79,0,78,MMS,20-03-2026 07:03:12
RUN,28.336899,73.332458,80,0,79,MMS,20-03-2026 07:03:15
RUN,28.336899,73.332458,81,0,80,MMS,20-03-2026 07:03:19
RUN,28.336899,73.332458,82,0,81,MMS,20-03-2026 07:03:21
RUN,28.336899,73.332458,83,0,82,MMS,20-03-2026 07:03:24
RUN,28.336899,73.332458,84,0,83,MMS,20-03-2026 07:03:27
RUN,28.336899,73.332458,85,0,84,MMS,20-03-2026 07:03:34
RUN,28.336899,73.332458,86,0,85,MMS,20-03-2026 07:03:36
RUN,28.336899,73.332458,87,0,86,MMS,20-03-2026 07:03:39
RUN,28.336899,73.332458,88,0,87,MMS,20-03-2026 07:03:40
RUN,28.336899,73.332458,89,0,88,MMS,20-03-2026 07:03:43
RUN,28.336899,73.332458,90,0,89,MMS,20-03-2026 07:03:44
RUN,28.336899,73.332458,91,0,90,MMS,20-03-2026 07:03:45
RUN,28.336899,73.332458,92,0,91,MMS,20-03-2026 07:03:47
RUN,28.336899,73.332458,93,0,92,MMS,20-03-2026 07:03:49
RUN,28.336899,73.332458,94,0,93,MMS,20-03-2026 07:03:55
RUN,28.336899,73.332458,95,0,94,MMS,20-03-2026 07:03:58
RUN,28.336899,73.332458,96,0,95,MMS,20-03-2026 07:04:01
RUN,28.336899,73.332458,97,0,96,MMS,20-03-2026 07:04:02
RUN,28.336899,73.332458,98,0,97,MMS,20-03-2026 07:04:06
RUN,28.336899,73.332458,99,0,98,MMS,20-03-2026 07:04:07
RUN,28.336899,73.332458,100,0,99,MMS,20-03-2026 07:04:10
RUN,28.336899,73.332458,101,0,100,MMS,20-03-2026 07:04:11
RUN,28.336899,73.332458,102,0,101,MMS,20-03-2026 07:04:22
RUN,28.336899,73.332458,103,0,102,MMS,20-03-2026 07:04:37
RUN,28.336899,73.332458,104,0,103,MMS,20-03-2026 07:04:39
RUN,28.336899,73.332458,105,0,104,MMS,20-03-2026 07:04:41
RUN,28.336899,73.332458,106,0,105,MMS,20-03-2026 07:04:44
RUN,28.336899,73.332458,107,0,106,MMS,20-03-2026 07:04:47
RUN,28.336899,73.332458,108,0,107,MMS,20-03-2026 07:04:51
RUN,28.336899,73.332458,109,0,108,MMS,20-03-2026 07:04:54
RUN,28.336899,73.332458,110,0,109,MMS,20-03-2026 07:04:58
RUN,28.336899,73.332458,111,0,110,MMS,20-03-2026 07:05:01
RUN,28.336899,73.332458,112,0,111,MMS,20-03-2026 07:05:12
RUN,28.336899,73.332458,113,0,112,MMS,20-03-2026 07:05:16
RUN,28.336899,73.332458,114,0,113,MMS,20-03-2026 07:05:17
RUN,28.336899,73.332458,115,0,114,MMS,20-03-2026 07:05:28
RUN,28.336899,73.332458,116,0,115,MMS,20-03-2026 07:05:38
RUN,28.336899,73.332458,117,0,116,MMS,20-03-2026 07:05:42
RUN,28.336899,73.332458,118,0,117,MMS,20-03-2026 07:05:54
RUN,28.336899,73.332458,119,0,118,MMS,20-03-2026 07:05:55
RUN,28.336899,73.332458,120,0,119,MMS,20-03-2026 07:06:09
RUN,28.336899,73.332458,121,0,120,MMS,20-03-2026 07:06:11
RUN,28.336899,73.332458,122,0,121,MMS,20-03-2026 07:06:15
RUN,28.336899,73.332458,123,0,122,MMS,20-03-2026 07:06:17
RUN,28.336899,73.332458,124,0,123,MMS,20-03-2026 07:06:23
RUN,28.336899,73.332458,125,0,124,MMS,20-03-2026 07:06:25
RUN,28.336899,73.332458,126,0,125,MMS,20-03-2026 07:06:26
RUN,28.336899,73.332458,127,0,126,MMS,20-03-2026 07:06:27
RUN,28.336899,73.332458,128,0,127,MMS,20-03-2026 07:06:30
RUN,28.336899,73.332458,129,0,128,MMS,20-03-2026 07:06:34
RUN,28.336899,73.332458,130,0,129,MMS,20-03-2026 07:06:37
RUN,28.336899,73.332458,131,0,130,MMS,20-03-2026 07:06:41
START,28.336859,73.332100,0,0,0,Start,20-03-2026 07:09:31
RUN,28.336859,73.332100,1,0,1,MMS,20-03-2026 07:09:45
START,28.336824,73.331970,0,0,0,Start,20-03-2026 07:09:54
RUN,28.336824,73.331970,1,0,1,MMS,20-03-2026 07:10:11
RUN,28.336824,73.331970,2,0,2,MMS,20-03-2026 07:10:20
RUN,28.336824,73.331970,3,0,3,MMS,20-03-2026 07:10:25
RUN,28.336824,73.331970,4,0,3,NonM8,20-03-2026 07:10:28
RUN,28.336824,73.331970,5,0,3,NonM8,20-03-2026 07:10:29
RUN,28.336824,73.331970,6,0,3,NonM8,20-03-2026 07:10:50
RUN,28.336824,73.331970,7,0,4,MMS,20-03-2026 07:10:53
RUN,28.336824,73.331970,8,0,5,MMS,20-03-2026 07:10:56
RUN,28.336824,73.331970,9,0,6,MMS,20-03-2026 07:11:01
RUN,28.336824,73.331970,10,0,7,MMS,20-03-2026 07:11:10
RUN,28.336824,73.331970,11,0,8,MMS,20-03-2026 07:11:20
RUN,28.336824,73.331970,12,0,9,MMS,20-03-2026 07:11:24
RUN,28.336824,73.331970,13,0,10,MMS,20-03-2026 07:11:28
RUN,28.336824,73.331970,14,0,11,MMS,20-03-2026 07:11:31
RUN,28.336824,73.331970,15,0,12,MMS,20-03-2026 07:11:33
RUN,28.336824,73.331970,16,0,13,MMS,20-03-2026 07:11:42
RUN,28.336824,73.331970,17,0,14,MMS,20-03-2026 07:11:43
RUN,28.336824,73.331970,18,0,15,MMS,20-03-2026 07:11:46
RUN,28.336824,73.331970,19,0,16,MMS,20-03-2026 07:11:47
RUN,28.336824,73.331970,20,0,17,MMS,20-03-2026 07:11:51
RUN,28.336824,73.331970,21,0,17,NonM8,20-03-2026 07:11:55
RUN,28.336824,73.331970,22,0,18,MMS,20-03-2026 07:11:57
RUN,28.336824,73.331970,23,0,19,MMS,20-03-2026 07:12:00
RUN,28.336824,73.331970,24,0,20,MMS,20-03-2026 07:12:01
RUN,28.336824,73.331970,25,0,21,MMS,20-03-2026 07:12:06
RUN,28.336824,73.331970,26,0,22,MMS,20-03-2026 07:12:08
RUN,28.336824,73.331970,27,0,23,MMS,20-03-2026 07:12:11
RUN,28.336824,73.331970,28,0,24,MMS,20-03-2026 07:12:12
RUN,28.336824,73.331970,29,0,25,MMS,20-03-2026 07:12:17
RUN,28.336824,73.331970,30,0,26,MMS,20-03-2026 07:12:20
RUN,28.336824,73.331970,31,0,27,MMS,20-03-2026 07:12:23
RUN,28.336824,73.331970,32,0,28,MMS,20-03-2026 07:12:30
RUN,28.336824,73.331970,33,0,28,NonM8,20-03-2026 07:12:32
RUN,28.336824,73.331970,34,0,29,MMS,20-03-2026 07:12:40
RUN,28.336824,73.331970,35,0,30,MMS,20-03-2026 07:12:42
RUN,28.336824,73.331970,36,0,31,MMS,20-03-2026 07:12:45
RUN,28.336824,73.331970,37,0,32,MMS,20-03-2026 07:12:47
RUN,28.336824,73.331970,38,0,33,MMS,20-03-2026 07:13:38
RUN,28.336824,73.331970,39,0,34,MMS,20-03-2026 07:13:42
RUN,28.336824,73.331970,40,0,35,MMS,20-03-2026 07:13:45
RUN,28.336824,73.331970,41,0,36,MMS,20-03-2026 07:13:49
RUN,28.336824,73.331970,42,0,37,MMS,20-03-2026 07:13:57
RUN,28.336824,73.331970,43,0,38,MMS,20-03-2026 07:13:59
RUN,28.336824,73.331970,44,0,39,MMS,20-03-2026 07:14:02
RUN,28.336824,73.331970,45,0,40,MMS,20-03-2026 07:14:03
RUN,28.336824,73.331970,46,0,41,MMS,20-03-2026 07:14:06
RUN,28.336824,73.331970,47,0,42,MMS,20-03-2026 07:14:07
RUN,28.336824,73.331970,48,0,43,MMS,20-03-2026 07:14:09
RUN,28.336824,73.331970,49,0,44,MMS,20-03-2026 07:14:10
RUN,28.336824,73.331970,50,0,45,MMS,20-03-2026 07:14:13
RUN,28.336824,73.331970,51,0,46,MMS,20-03-2026 07:14:14
RUN,28.336824,73.331970,52,0,47,MMS,20-03-2026 07:14:17
RUN,28.336824,73.331970,53,0,48,MMS,20-03-2026 07:14:23
RUN,28.336824,73.331970,54,0,49,MMS,20-03-2026 07:14:27
RUN,28.336824,73.331970,55,0,50,MMS,20-03-2026 07:14:29
RUN,28.336824,73.331970,56,0,51,MMS,20-03-2026 07:14:30
RUN,28.336824,73.331970,57,0,52,MMS,20-03-2026 07:14:32
RUN,28.336824,73.331970,58,0,53,MMS,20-03-2026 07:14:33
RUN,28.336824,73.331970,59,0,54,MMS,20-03-2026 07:14:36
RUN,28.336824,73.331970,60,0,55,MMS,20-03-2026 07:14:37
RUN,28.336824,73.331970,61,0,56,MMS,20-03-2026 07:14:42
RUN,28.336824,73.331970,62,0,57,MMS,20-03-2026 07:14:43
START,28.336231,73.332642,0,0,0,Start,20-03-2026 07:27:56
START,28.336906,73.332146,0,0,0,Start,20-03-2026 07:35:04
RUN,28.336906,73.332146,1,0,0,NonM8,20-03-2026 07:35:04
RUN,28.336906,73.332146,2,0,0,NonM8,20-03-2026 07:35:14
RUN,28.336906,73.332146,3,0,0,NonM8,20-03-2026 07:35:17
RUN,28.336906,73.332146,4,0,0,NonM8,20-03-2026 07:35:23
RUN,28.336906,73.332146,5,0,0,NonM8,20-03-2026 07:35:26
RUN,28.336906,73.332146,6,0,0,NonM8,20-03-2026 07:35:29
RUN,28.336906,73.332146,7,0,0,NonM8,20-03-2026 07:35:31
RUN,28.336906,73.332146,8,0,0,NonM8,20-03-2026 07:35:34
RUN,28.336906,73.332146,9,0,0,NonM8,20-03-2026 07:35:38
RUN,28.336906,73.332146,10,0,0,NonM8,20-03-2026 07:35:41
RUN,28.336906,73.332146,11,0,0,NonM8,20-03-2026 07:35:44
RUN,28.336906,73.332146,12,0,0,NonM8,20-03-2026 07:35:45
RUN,28.336906,73.332146,13,0,0,NonM8,20-03-2026 07:35:49
RUN,28.336906,73.332146,14,0,0,NonM8,20-03-2026 07:35:50
RUN,28.336906,73.332146,15,0,0,NonM8,20-03-2026 07:35:54
RUN,28.336906,73.332146,16,0,0,NonM8,20-03-2026 07:36:00
RUN,28.336906,73.332146,17,0,0,NonM8,20-03-2026 07:36:01
RUN,28.336906,73.332146,18,0,0,NonM8,20-03-2026 07:36:04
RUN,28.336906,73.332146,19,0,0,NonM8,20-03-2026 07:36:09
RUN,28.336906,73.332146,20,0,0,NonM8,20-03-2026 07:36:16
RUN,28.336906,73.332146,21,0,0,NonM8,20-03-2026 07:36:18
RUN,28.336906,73.332146,22,0,0,NonM8,20-03-2026 07:36:21
RUN,28.336906,73.332146,23,0,0,NonM8,20-03-2026 07:36:23
RUN,28.336906,73.332146,24,0,0,NonM8,20-03-2026 07:36:28
RUN,28.336906,73.332146,25,0,0,NonM8,20-03-2026 07:36:31
RUN,28.336906,73.332146,26,0,0,NonM8,20-03-2026 07:36:34
RUN,28.336906,73.332146,27,0,0,NonM8,20-03-2026 07:36:37
RUN,28.336906,73.332146,28,0,0,NonM8,20-03-2026 07:36:41
RUN,28.336906,73.332146,29,0,0,NonM8,20-03-2026 07:36:44
RUN,28.336906,73.332146,30,0,0,NonM8,20-03-2026 07:36:54
RUN,28.336906,73.332146,31,0,0,NonM8,20-03-2026 07:36:57
RUN,28.336906,73.332146,32,0,0,NonM8,20-03-2026 07:36:58
RUN,28.336906,73.332146,33,0,0,NonM8,20-03-2026 07:37:00
RUN,28.336906,73.332146,34,0,0,NonM8,20-03-2026 07:37:02
RUN,28.336906,73.332146,35,0,0,NonM8,20-03-2026 07:37:07
RUN,28.336906,73.332146,36,0,0,NonM8,20-03-2026 07:37:09
RUN,28.336906,73.332146,37,0,0,NonM8,20-03-2026 07:37:12
RUN,28.336906,73.332146,38,0,0,NonM8,20-03-2026 07:37:15
RUN,28.336906,73.332146,39,0,0,NonM8,20-03-2026 07:37:19
RUN,28.336906,73.332146,40,0,0,NonM8,20-03-2026 07:37:20
RUN,28.336906,73.332146,41,0,0,NonM8,20-03-2026 07:37:22
RUN,28.336906,73.332146,42,0,0,NonM8,20-03-2026 07:38:41
RUN,28.336906,73.332146,43,0,0,NonM8,20-03-2026 07:38:44
RUN,28.336906,73.332146,44,0,0,NonM8,20-03-2026 07:38:52
RUN,28.336906,73.332146,45,0,0,NonM8,20-03-2026 07:38:55
RUN,28.336906,73.332146,46,0,0,NonM8,20-03-2026 07:38:58
RUN,28.336906,73.332146,47,0,0,NonM8,20-03-2026 07:39:03
RUN,28.336906,73.332146,48,0,0,NonM8,20-03-2026 07:39:05
RUN,28.336906,73.332146,49,0,0,NonM8,20-03-2026 07:39:08
RUN,28.336906,73.332146,50,0,0,NonM8,20-03-2026 07:39:10
RUN,28.336906,73.332146,51,0,0,NonM8,20-03-2026 07:39:12
RUN,28.336906,73.332146,52,0,0,NonM8,20-03-2026 07:39:24
RUN,28.336906,73.332146,53,0,0,NonM8,20-03-2026 07:39:26
RUN,28.336906,73.332146,54,0,0,NonM8,20-03-2026 07:39:29
RUN,28.336906,73.332146,55,0,0,NonM8,20-03-2026 07:39:31
RUN,28.336906,73.332146,56,0,0,NonM8,20-03-2026 07:39:36
RUN,28.336906,73.332146,57,0,0,NonM8,20-03-2026 07:39:38
RUN,28.336906,73.332146,58,0,0,NonM8,20-03-2026 07:39:40
RUN,28.336906,73.332146,59,0,0,NonM8,20-03-2026 07:39:43
RUN,28.336906,73.332146,60,0,0,NonM8,20-03-2026 07:39:48
RUN,28.336906,73.332146,61,0,0,NonM8,20-03-2026 07:39:50
RUN,28.336906,73.332146,62,0,0,NonM8,20-03-2026 07:39:53
RUN,28.336906,73.332146,63,0,0,NonM8,20-03-2026 07:39:55
RUN,28.336906,73.332146,64,0,0,NonM8,20-03-2026 07:40:31
RUN,28.336906,73.332146,65,0,0,NonM8,20-03-2026 07:40:34
RUN,28.336906,73.332146,66,0,0,NonM8,20-03-2026 07:40:37
RUN,28.336906,73.332146,67,0,0,NonM8,20-03-2026 07:40:39
RUN,28.336906,73.332146,68,0,0,NonM8,20-03-2026 07:40:47
